"Anatomical Strucures, Cell Types and Biomarkers Table for Vasculature v1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Griffin Weber; Sujin Lee; Rajeev Malhotra; Marc Halushka; Avinash Boppana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-2597-881X; 0000-0002-6692-6880; 0000-0003-0120-4630; 0000-0002-7112-7389; 0000-0003-0834-8274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Netter FH. Atlas of human anatomy. Philadelphia, PA: Saunders/Elsevier. 2006.; Gray H. Gray's Anatomy: The Anatomical Basis of Clinical Practice (40th ed.). Churchill-Livingstone, Elsevier. 2008.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,10.48539/HBM426.GZPN.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,3/12/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/5,AS/5/LABEL,AS/5/ID,AS/6,AS/6/LABEL,AS/6/ID,AS/7,AS/7/LABEL,AS/7/ID,AS/8,AS/8/LABEL,AS/8/ID,AS/9,AS/9/LABEL,AS/9/ID,AS/10,AS/10/LABEL,AS/10/ID,AS/11,AS/11/LABEL,AS/11/ID,AS/12,AS/12/LABEL,AS/12/ID,AS/13,AS/13/LABEL,AS/13/ID,AS/14,AS/14/LABEL,AS/14/ID,AS/15,AS/15/LABEL,AS/15/ID,AS/16,AS/16/LABEL,AS/16/ID,AS/17,AS/17/LABEL,AS/17/ID,AS/18,AS/18/LABEL,AS/18/ID,AS/19,AS/19/LABEL,AS/19/ID,CT/1,CT/1/LABEL,CT/1/ID,BG/1,BG/1/LABEL,BG/1/ID,FTU,REF/1,REF/1/DOI,REF/1/NOTES
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,internal jugular vein,internal jugular vein,UBERON:0001586,superior thyroid vein,superior thyroid vein,UBERON:0007157,superior laryngeal vein,Superior laryngeal vein,fma14324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://teachmeanatomy.info/neck/viscera/larynx/organ/,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,internal thoracic vein,internal thoracic vein,UBERON:0001589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Internal_thoracic_vein,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,internal thoracic vein,internal thoracic vein,UBERON:0001589,anterior intercostal vein,anterior intercostal vein,UBERON:0012200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Anterior_intercostal_veins,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,internal thoracic vein,internal thoracic vein,UBERON:0001589,anterior intercostal vein 1,First anterior intercostal vein,fma4741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://radiopaedia.org/articles/venous-drainage-of-the-thoracic-wall,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,internal thoracic vein,internal thoracic vein,UBERON:0001589,anterior intercostal vein 2,Second anterior intercostal vein,fma4740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://radiopaedia.org/articles/venous-drainage-of-the-thoracic-wall,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,internal thoracic vein,internal thoracic vein,UBERON:0001589,anterior intercostal vein 3,Third anterior intercostal vein,fma4739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://radiopaedia.org/articles/venous-drainage-of-the-thoracic-wall,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,internal thoracic vein,internal thoracic vein,UBERON:0001589,anterior intercostal vein 4,Fourth anterior intercostal vein,fma4735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://radiopaedia.org/articles/venous-drainage-of-the-thoracic-wall,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,internal thoracic vein,internal thoracic vein,UBERON:0001589,anterior intercostal vein 5,Fifth anterior intercostal vein,fma4734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://radiopaedia.org/articles/venous-drainage-of-the-thoracic-wall,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,internal thoracic vein,internal thoracic vein,UBERON:0001589,anterior intercostal vein 6,Sixth anterior intercostal vein,fma4733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://radiopaedia.org/articles/venous-drainage-of-the-thoracic-wall,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,internal thoracic vein,internal thoracic vein,UBERON:0001589,musculophrenic vein,musculo-phrenic vein,UBERON:0006662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,http://purl.obolibrary.org/obo/UBERON_0006662,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,internal thoracic vein,internal thoracic vein,UBERON:0001589,musculophrenic vein,musculo-phrenic vein,UBERON:0006662,anterior intercostal vein 7,Seventh anterior intercostal vein,fma4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://radiopaedia.org/articles/venous-drainage-of-the-thoracic-wall,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,internal thoracic vein,internal thoracic vein,UBERON:0001589,musculophrenic vein,musculo-phrenic vein,UBERON:0006662,anterior intercostal vein 8,Eighth anterior intercostal vein,fma4737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://radiopaedia.org/articles/venous-drainage-of-the-thoracic-wall,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,internal thoracic vein,internal thoracic vein,UBERON:0001589,musculophrenic vein,musculo-phrenic vein,UBERON:0006662,anterior intercostal vein 9,Ninth anterior intercostal vein,fma4738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://radiopaedia.org/articles/venous-drainage-of-the-thoracic-wall,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,internal thoracic vein,internal thoracic vein,UBERON:0001589,superior epigastric vein,superior epigastric vein,UBERON:0007155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Superior_epigastric_vein,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,pericardiacophrenic vein,pericardiacophrenic vein,UBERON:0001590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Pericardiacophrenic_veins,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Subclavian_vein,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Axillary_vein,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,basilic vein,basilic vein,UBERON:0001411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Basilic_vein,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,basilic vein,basilic vein,UBERON:0001411,dorsal venous network of hand,Dorsal venous network of hand,fma67977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Dorsal_venous_network_of_hand,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,basilic vein,basilic vein,UBERON:0001411,dorsal venous network of hand,Dorsal venous network of hand,fma67977,dorsal metacarpal vein,Dorsal metacarpal vein,fma22954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Dorsal_metacarpal_veins,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,basilic vein,basilic vein,UBERON:0001411,dorsal venous network of hand,Dorsal venous network of hand,fma67977,dorsal metacarpal vein,Dorsal metacarpal vein,fma22954,dorsal digital vein of hand,Dorsal digital vein of finger,fma22958,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Dorsal_metacarpal_veins,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,basilic vein,basilic vein,UBERON:0001411,median antebrachial vein,Median antebrachial vein,fma22967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Median_antebrachial_vein,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,basilic vein,basilic vein,UBERON:0001411,median cubital vein,median basilic vein,UBERON:0001414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Median_cubital_vein,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,brachial vein,brachial vein,UBERON:0001413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Brachial_veins,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,brachial vein,brachial vein,UBERON:0001413,radial vein,Radial vein,fma22947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Radial_veins,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,brachial vein,brachial vein,UBERON:0001413,radial vein,Radial vein,fma22947,deep palmar venous arch,Deep palmar venous arch,fma22911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Deep_palmar_venous_arch,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,brachial vein,brachial vein,UBERON:0001413,ulnar vein,Ulnar vein,fma22950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Ulnar_veins,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,brachial vein,brachial vein,UBERON:0001413,ulnar vein,Ulnar vein,fma22950,superficial palmar venous arch,Superficial palmar venous arch,fma22914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Superficial_palmar_venous_arch,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,brachial vein,brachial vein,UBERON:0001413,ulnar vein,Ulnar vein,fma22950,superficial palmar venous arch,Superficial palmar venous arch,fma22914,common palmar digital vein,common palmar digital vein,UBERON:0001412,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Superficial_palmar_venous_arch,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,brachial vein,brachial vein,UBERON:0001413,ulnar vein,Ulnar vein,fma22950,superficial palmar venous arch,Superficial palmar venous arch,fma22914,common palmar digital vein,common palmar digital vein,UBERON:0001412,proper palmar digital vein,proper palmar digital vein,UBERON:0004561,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,http://purl.obolibrary.org/obo/UBERON_0004561,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,cephalic vein,cephalic vein,UBERON:0001106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Cephalic_vein,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,cephalic vein,cephalic vein,UBERON:0001106,dorsal venous network of hand #2,Dorsal venous network of hand,fma67977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Dorsal_venous_network_of_hand,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,circumflex humeral vein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Axillary_vein,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,lateral thoracic vein,lateral thoracic vein,UBERON:0002088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Lateral_thoracic_vein,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,subscapular vein,subscapular vein,UBERON:0001420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Axillary_vein,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,thoracoacromial vein,Thoraco-acromial vein,fma23058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Axillary_vein,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,axillary vein,axillary vein,UBERON:0000985,thoracodorsal vein,thoracodorsal vein,UBERON:0002089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,http://purl.obolibrary.org/obo/UBERON_0002089,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,external jugular vein,external jugular vein,UBERON:0001101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/External_jugular_vein,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,external jugular vein,external jugular vein,UBERON:0001101,anterior jugular vein,anterior jugular vein,UBERON:0001104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Anterior_jugular_vein,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,external jugular vein,external jugular vein,UBERON:0001101,anterior jugular vein,anterior jugular vein,UBERON:0001104,jugular venous arch,Jugular venous arch,fma50855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Anterior_jugular_vein,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,external jugular vein,external jugular vein,UBERON:0001101,anterior jugular vein,anterior jugular vein,UBERON:0001104,small thyroid vein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Anterior_jugular_vein,,
vasculature,vasculature,UBERON:0002049,right atrium,right cardiac atrium,UBERON:0002078,superior vena cava,anterior vena cava,UBERON:0001585,brachiocephalic vein,brachiocephalic vein,UBERON:0003711,subclavian vein,subclavian vein,UBERON:0001587,external jugular vein,external jugular vein,UBERON:0001101,anterior jugular vein,anterior jugular vein,UBERON:0001104,superficial submandibular vein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://www.kenhub.com/en/library/anatomy/anterior-jugular-vein,,
